,pitch_type,fastball,start_speed,zone,code,type,b_score,p_score,ab_id,pitch_num,b_count,s_count,outs,on_1b,on_2b,on_3b,event,inning,left_batter,top,weather,start_time,year,day_game,b_0,b_1,b_2,b_3,s_0,s_1,s_2,o_0,o_1,o_2,s_over_b,b_over_s,on_2b3b,inning_sq_root,after_4_inning,after_5_inning,firstball,first2ball,abs_diff,diff,tie,ahead,behind,tempature,more_than_70,last_pitch_type,last_fastball,last_code,last_type,last_b,last_s,last_inplay,last_contact,last_pitch,last_run,last_in_play_out,last_pa,last_num,game_pitch,last_over_9,over_30_pitches,last_pa_homerun,last_pa_double_triple,last_pa_long,last_pa_so,last_pa_bb,last_pa_dp,last_pa_out
8404,FT,1,94.5,12.0,B,B,1,4,2017076928,2,0,1,1,0,0,0,Strikeout,8,1,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2.8284271247461903,1,1,0,1,3,3,0,1,0,65,0,FC,1,F,S,0,1,0,1,S,0,0,Flyout,5,105,0,1,0,0,0,0,0,0,1
8405,FF,1,94.9,2.0,S,S,1,4,2017076928,3,1,1,1,0,0,0,Strikeout,8,1,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,FT,1,B,B,1,0,0,0,B,0,0,Flyout,5,105,0,1,0,0,0,0,0,0,1
8406,FF,1,95.9,7.0,C,S,1,4,2017076928,4,1,2,1,0,0,0,Strikeout,8,1,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,FF,1,S,S,0,1,0,0,S,0,0,Flyout,5,105,0,1,0,0,0,0,0,0,1
8407,SL,0,86.2,5.0,C,S,1,4,2017076929,1,0,0,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.8284271247461903,1,1,1,1,3,3,0,1,0,65,0,FF,1,C,S,0,1,0,0,S,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8408,SL,0,86.8,12.0,B,B,1,4,2017076929,2,0,1,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2.8284271247461903,1,1,0,1,3,3,0,1,0,65,0,SL,0,C,S,0,1,0,0,S,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8409,FF,1,95.8,12.0,F,S,1,4,2017076929,3,1,1,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,SL,0,B,B,1,0,0,0,B,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8410,SL,0,85.1,9.0,F,S,1,4,2017076929,4,1,2,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8411,SL,0,85.3,5.0,F,S,1,4,2017076929,5,1,2,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,SL,0,F,S,0,1,0,1,S,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8412,FF,1,96.7,11.0,B,B,1,4,2017076929,6,1,2,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,SL,0,F,S,0,1,0,1,S,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8413,FF,1,95.9,1.0,F,S,1,4,2017076929,7,2,2,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8414,FF,1,96.2,1.0,F,S,1,4,2017076929,8,2,2,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8415,FF,1,95.6,12.0,B,B,1,4,2017076929,9,2,2,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8416,SL,0,86.3,4.0,F,S,1,4,2017076929,10,3,2,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8417,SL,0,87.2,14.0,S,S,1,4,2017076929,11,3,2,2,0,0,0,Strikeout,8,0,0,"65 degrees, cloudy",0 days 19:09:00,2017,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2.8284271247461903,1,1,0,0,3,3,0,1,0,65,0,SL,0,F,S,0,1,0,1,S,0,0,Strikeout,4,109,0,1,0,0,0,1,0,0,1
8418,FF,1,93.1,11.0,S,S,0,0,2017082443,1,0,0,0,0,0,0,Strikeout,1,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,1,1,0,0,1,0,0,76,1,SL,0,S,S,0,1,0,0,S,0,0,Strikeout,11,7,1,0,0,0,0,1,0,0,1
8419,FF,1,94.3,14.0,B,B,0,0,2017082443,2,0,1,0,0,0,0,Strikeout,1,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1.0,0,0,0,1,0,0,1,0,0,76,1,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,11,7,1,0,0,0,0,1,0,0,1
8420,FC,1,88.8,3.0,F,S,0,0,2017082443,3,1,1,0,0,0,0,Strikeout,1,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,76,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,11,7,1,0,0,0,0,1,0,0,1
8421,FT,1,95.1,12.0,S,S,0,0,2017082443,4,1,2,0,0,0,0,Strikeout,1,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,76,1,FC,1,F,S,0,1,0,1,S,0,0,Strikeout,11,7,1,0,0,0,0,1,0,0,1
8422,FF,1,95.1,13.0,B,B,0,0,2017082444,1,0,0,1,0,0,0,Strikeout,1,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,1,1,0,0,1,0,0,76,1,FT,1,S,S,0,1,0,0,S,0,0,Strikeout,4,11,0,0,0,0,0,1,0,0,1
8423,SL,0,86.6,9.0,S,S,0,0,2017082444,2,1,0,1,0,0,0,Strikeout,1,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1.0,0,0,0,1,0,0,1,0,0,76,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,4,11,0,0,0,0,0,1,0,0,1
8424,FF,1,97.0,14.0,B,B,0,0,2017082444,3,1,1,1,0,0,0,Strikeout,1,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,76,1,SL,0,S,S,0,1,0,0,S,0,0,Strikeout,4,11,0,0,0,0,0,1,0,0,1
8425,FF,1,96.1,1.0,S,S,0,0,2017082444,4,2,1,1,0,0,0,Strikeout,1,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1.0,0,0,0,0,0,0,1,0,0,76,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,4,11,0,0,0,0,0,1,0,0,1
8426,CH,0,87.9,9.0,S,S,0,0,2017082444,5,2,2,1,0,0,0,Strikeout,1,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,76,1,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,4,11,0,0,0,0,0,1,0,0,1
8427,FF,1,94.9,14.0,B,B,0,0,2017082445,1,0,0,2,0,0,0,Walk,1,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,1,0,0,1,0,0,76,1,CH,0,S,S,0,1,0,0,S,0,0,Strikeout,5,16,0,0,0,0,0,1,0,0,1
8428,FF,1,94.7,14.0,B,B,0,0,2017082445,2,1,0,2,0,0,0,Walk,1,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1.0,0,0,0,1,0,0,1,0,0,76,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,5,16,0,0,0,0,0,1,0,0,1
8429,FF,1,94.6,9.0,F,S,0,0,2017082445,3,2,0,2,0,0,0,Walk,1,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1.0,0,0,0,0,0,0,1,0,0,76,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,5,16,0,0,0,0,0,1,0,0,1
8430,CH,0,87.7,11.0,B,B,0,0,2017082445,4,2,1,2,0,0,0,Walk,1,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1.0,0,0,0,0,0,0,1,0,0,76,1,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,5,16,0,0,0,0,0,1,0,0,1
8431,CH,0,87.5,11.0,B,B,0,0,2017082445,5,3,1,2,0,0,0,Walk,1,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1.0,0,0,0,0,0,0,1,0,0,76,1,CH,0,B,B,1,0,0,0,B,0,0,Strikeout,5,16,0,0,0,0,0,1,0,0,1
8432,SL,0,84.4,9.0,C,S,0,0,2017082446,1,0,0,2,1,0,0,Strikeout,1,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,1,0,0,1,0,0,76,1,CH,0,B,B,1,0,0,0,B,0,0,Walk,5,21,0,0,0,0,0,0,1,0,0
8433,FF,1,94.9,12.0,B,B,0,0,2017082446,2,0,1,2,1,0,0,Strikeout,1,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1.0,0,0,0,1,0,0,1,0,0,76,1,SL,0,C,S,0,1,0,0,S,0,0,Walk,5,21,0,0,0,0,0,0,1,0,0
8434,,0,,,S,S,0,0,2017082446,3,1,1,2,1,0,0,Strikeout,1,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,76,1,FF,1,B,B,1,0,0,0,B,0,0,Walk,5,21,0,0,0,0,0,0,1,0,0
8435,SL,0,85.8,8.0,F,S,0,0,2017082446,4,1,2,2,1,0,0,Strikeout,1,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,76,1,,0,S,S,0,1,0,0,S,0,0,Walk,5,21,0,0,0,0,0,0,1,0,0
8436,CH,0,84.8,11.0,S,S,0,0,2017082446,5,1,2,2,1,0,0,Strikeout,1,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,76,1,SL,0,F,S,0,1,0,1,S,0,0,Walk,5,21,0,0,0,0,0,0,1,0,0
8437,CU,0,78.9,11.0,B,B,0,0,2017082450,1,0,0,0,0,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.4142135623730951,0,0,1,1,0,0,1,0,0,76,1,CH,0,S,S,0,1,0,0,S,0,0,Flyout,5,26,0,0,0,0,0,0,0,0,1
8438,FC,1,88.3,14.0,S,S,0,0,2017082450,2,1,0,0,0,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1.4142135623730951,0,0,0,1,0,0,1,0,0,76,1,CU,0,B,B,1,0,0,0,B,0,0,Flyout,5,26,0,0,0,0,0,0,0,0,1
8439,FF,1,94.4,4.0,S,S,0,0,2017082450,3,1,1,0,0,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,FC,1,S,S,0,1,0,0,S,0,0,Flyout,5,26,0,0,0,0,0,0,0,0,1
8440,FC,1,89.8,14.0,F,S,0,0,2017082450,4,1,2,0,0,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,FF,1,S,S,0,1,0,0,S,0,0,Flyout,5,26,0,0,0,0,0,0,0,0,1
8441,CH,0,86.7,13.0,B,B,0,0,2017082450,5,1,2,0,0,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,FC,1,F,S,0,1,0,1,S,0,0,Flyout,5,26,0,0,0,0,0,0,0,0,1
8442,FF,1,95.8,7.0,S,S,0,0,2017082450,6,2,2,0,0,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,CH,0,B,B,1,0,0,0,B,0,0,Flyout,5,26,0,0,0,0,0,0,0,0,1
8443,CU,0,79.9,2.0,C,S,0,0,2017082451,1,0,0,1,0,0,0,Hit By Pitch,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.4142135623730951,0,0,1,1,0,0,1,0,0,76,1,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,6,32,0,1,0,0,0,1,0,0,1
8444,FF,1,95.9,1.0,S,S,0,0,2017082451,2,0,1,1,0,0,0,Hit By Pitch,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1.4142135623730951,0,0,0,1,0,0,1,0,0,76,1,CU,0,C,S,0,1,0,0,S,0,0,Strikeout,6,32,0,1,0,0,0,1,0,0,1
8445,FC,1,90.7,12.0,H,B,0,0,2017082451,3,0,2,1,0,0,0,Hit By Pitch,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,6,32,0,1,0,0,0,1,0,0,1
8446,FF,1,93.8,11.0,B,B,0,0,2017082452,1,0,0,1,1,0,0,Strikeout,2,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.4142135623730951,0,0,1,1,0,0,1,0,0,76,1,FC,1,H,B,1,0,0,0,B,0,0,Hit By Pitch,3,35,0,1,0,0,0,0,1,0,0
8447,FF,1,93.9,6.0,F,S,0,0,2017082452,2,1,0,1,1,0,0,Strikeout,2,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1.4142135623730951,0,0,0,1,0,0,1,0,0,76,1,FF,1,B,B,1,0,0,0,B,0,0,Hit By Pitch,3,35,0,1,0,0,0,0,1,0,0
8448,FF,1,93.9,2.0,F,S,0,0,2017082452,3,1,1,1,1,0,0,Strikeout,2,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,FF,1,F,S,0,1,0,1,S,0,0,Hit By Pitch,3,35,0,1,0,0,0,0,1,0,0
8449,FF,1,95.5,5.0,F,S,0,0,2017082452,4,1,2,1,1,0,0,Strikeout,2,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,FF,1,F,S,0,1,0,1,S,0,0,Hit By Pitch,3,35,0,1,0,0,0,0,1,0,0
8450,SL,0,85.9,14.0,S,S,0,0,2017082452,5,1,2,1,1,0,0,Strikeout,2,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,FF,1,F,S,0,1,0,1,S,0,0,Hit By Pitch,3,35,0,1,0,0,0,0,1,0,0
8451,FF,1,94.0,14.0,F,S,0,0,2017082453,1,0,0,2,1,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1.4142135623730951,0,0,1,1,0,0,1,0,0,76,1,SL,0,S,S,0,1,0,0,S,0,0,Strikeout,5,40,0,1,0,0,0,1,0,0,1
8452,CH,0,86.9,14.0,*B,B,0,0,2017082453,2,0,1,2,1,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1.4142135623730951,0,0,0,1,0,0,1,0,0,76,1,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,5,40,0,1,0,0,0,1,0,0,1
8453,FC,1,88.8,14.0,F,S,0,0,2017082453,3,1,1,2,1,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,CH,0,*B,B,1,0,0,0,B,0,0,Strikeout,5,40,0,1,0,0,0,1,0,0,1
8454,FF,1,94.2,1.0,F,S,0,0,2017082453,4,1,2,2,1,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,FC,1,F,S,0,1,0,1,S,0,0,Strikeout,5,40,0,1,0,0,0,1,0,0,1
8455,FF,1,95.1,3.0,S,S,0,0,2017082453,5,1,2,2,1,0,0,Strikeout,2,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1.4142135623730951,0,0,0,0,0,0,1,0,0,76,1,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,5,40,0,1,0,0,0,1,0,0,1
8456,FF,1,91.8,5.0,C,S,0,0,2017082458,1,0,0,0,0,0,0,Groundout,3,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.7320508075688772,0,0,1,1,0,0,1,0,0,76,1,FF,1,S,S,0,1,0,0,S,0,0,Forceout,5,45,0,1,0,0,0,0,0,0,1
8457,SL,0,85.7,7.0,C,S,0,0,2017082458,2,0,1,0,0,0,0,Groundout,3,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1.7320508075688772,0,0,0,1,0,0,1,0,0,76,1,FF,1,C,S,0,1,0,0,S,0,0,Forceout,5,45,0,1,0,0,0,0,0,0,1
8458,FT,1,94.2,4.0,X,X,0,0,2017082458,3,0,2,0,0,0,0,Groundout,3,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1.7320508075688772,0,0,0,0,0,0,1,0,0,76,1,SL,0,C,S,0,1,0,0,S,0,0,Forceout,5,45,0,1,0,0,0,0,0,0,1
8459,CU,0,77.1,8.0,C,S,0,0,2017082459,1,0,0,1,0,0,0,Strikeout,3,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.7320508075688772,0,0,1,1,0,0,1,0,0,76,1,FT,1,X,X,0,0,1,1,X,0,0,Groundout,3,48,0,1,0,0,0,0,0,0,1
8460,FC,1,88.5,6.0,F,S,0,0,2017082459,2,0,1,1,0,0,0,Strikeout,3,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1.7320508075688772,0,0,0,1,0,0,1,0,0,76,1,CU,0,C,S,0,1,0,0,S,0,0,Groundout,3,48,0,1,0,0,0,0,0,0,1
8461,FC,1,89.5,14.0,S,S,0,0,2017082459,3,0,2,1,0,0,0,Strikeout,3,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1.7320508075688772,0,0,0,0,0,0,1,0,0,76,1,FC,1,F,S,0,1,0,1,S,0,0,Groundout,3,48,0,1,0,0,0,0,0,0,1
8462,SL,0,85.5,2.0,C,S,0,0,2017082460,1,0,0,2,0,0,0,Flyout,3,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1.7320508075688772,0,0,1,1,0,0,1,0,0,76,1,FC,1,S,S,0,1,0,0,S,0,0,Strikeout,3,51,0,1,0,0,0,1,0,0,1
8463,FF,1,95.0,11.0,B,B,0,0,2017082460,2,0,1,2,0,0,0,Flyout,3,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1.7320508075688772,0,0,0,1,0,0,1,0,0,76,1,SL,0,C,S,0,1,0,0,S,0,0,Strikeout,3,51,0,1,0,0,0,1,0,0,1
8464,SL,0,85.7,2.0,B,B,0,0,2017082460,3,1,1,2,0,0,0,Flyout,3,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1.7320508075688772,0,0,0,0,0,0,1,0,0,76,1,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,3,51,0,1,0,0,0,1,0,0,1
8465,SL,0,86.7,9.0,F,S,0,0,2017082460,4,2,1,2,0,0,0,Flyout,3,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1.7320508075688772,0,0,0,0,0,0,1,0,0,76,1,SL,0,B,B,1,0,0,0,B,0,0,Strikeout,3,51,0,1,0,0,0,1,0,0,1
8466,FF,1,95.3,14.0,F,S,0,0,2017082460,5,2,2,2,0,0,0,Flyout,3,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.7320508075688772,0,0,0,0,0,0,1,0,0,76,1,SL,0,F,S,0,1,0,1,S,0,0,Strikeout,3,51,0,1,0,0,0,1,0,0,1
8467,FF,1,96.1,4.0,X,X,0,0,2017082460,6,2,2,2,0,0,0,Flyout,3,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.7320508075688772,0,0,0,0,0,0,1,0,0,76,1,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,3,51,0,1,0,0,0,1,0,0,1
8468,FF,1,93.1,4.0,C,S,0,0,2017082464,1,0,0,0,0,0,0,Flyout,4,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2.0,1,0,1,1,0,0,1,0,0,76,1,FF,1,X,X,0,0,1,1,X,0,0,Pop Out,6,57,0,1,0,0,0,0,0,0,1
8469,FF,1,93.9,11.0,S,S,0,0,2017082464,2,0,1,0,0,0,0,Flyout,4,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2.0,1,0,0,1,0,0,1,0,0,76,1,FF,1,C,S,0,1,0,0,S,0,0,Pop Out,6,57,0,1,0,0,0,0,0,0,1
8470,CH,0,83.4,13.0,B,B,0,0,2017082464,3,0,2,0,0,0,0,Flyout,4,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,0,1,1,0,0,1,0,0,2.0,1,0,0,0,0,0,1,0,0,76,1,FF,1,S,S,0,1,0,0,S,0,0,Pop Out,6,57,0,1,0,0,0,0,0,0,1
8471,FC,1,88.5,14.0,F,S,0,0,2017082464,4,1,2,0,0,0,0,Flyout,4,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2.0,1,0,0,0,0,0,1,0,0,76,1,CH,0,B,B,1,0,0,0,B,0,0,Pop Out,6,57,0,1,0,0,0,0,0,0,1
8472,CU,0,78.9,1.0,F,S,0,0,2017082464,5,1,2,0,0,0,0,Flyout,4,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2.0,1,0,0,0,0,0,1,0,0,76,1,FC,1,F,S,0,1,0,1,S,0,0,Pop Out,6,57,0,1,0,0,0,0,0,0,1
8473,FF,1,95.7,2.0,X,X,0,0,2017082464,6,1,2,0,0,0,0,Flyout,4,1,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2.0,1,0,0,0,0,0,1,0,0,76,1,CU,0,F,S,0,1,0,1,S,0,0,Pop Out,6,57,0,1,0,0,0,0,0,0,1
8474,SL,0,86.8,14.0,S,S,0,0,2017082465,1,0,0,1,0,0,0,Groundout,4,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2.0,1,0,1,1,0,0,1,0,0,76,1,FF,1,X,X,0,0,1,1,X,0,0,Flyout,6,63,0,1,0,0,0,0,0,0,1
8475,FF,1,95.0,14.0,B,B,0,0,2017082465,2,0,1,1,0,0,0,Groundout,4,0,0,"76 degrees, roof closed",0 days 12:11:00,2017,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2.0,1,0,0,1,0,0,1,0,0,76,1,SL,0,S,S,0,1,0,0,S,0,0,Flyout,6,63,0,1,0,0,0,0,0,0,1
